week_number,air_avg,air_obs,soil_obs_00,soil_obs_02,soil_obs_04,soil_obs_08,soil_obs_20,soil_obs_40,soil_avg_00,soil_avg_02,soil_avg_04,soil_avg_08,soil_avg_20,soil_avg_40
204,15.77142857,11.91428571,31.57142857,31.0,,31.0,32.0,,31.57142857,31.0,,31.0,32.0,
205,21.58571429,20.27142857,31.0,31.0,,31.0,32.0,,30.71428571,31.0,,31.0,32.0,
206,26.9,25.34285714,31.71428571,31.0,,31.0,32.0,,31.71428571,31.0,,31.0,32.0,
207,30.24285714,29.45714286,32.28571429,31.0,,31.0,32.0,,32.14285714,31.0,,31.0,32.0,
208,36.35714286,32.65714286,33.85714286,31.0,,31.0,32.0,,33.57142857,31.0,,31.0,32.0,
209,32.42857143,31.18571429,33.85714286,31.0,,31.0,32.0,,33.28571429,31.0,,31.0,32.0,
210,24.38571429,19.44285714,27.28571429,31.0,,31.0,32.0,,27.42857143,31.0,,31.0,32.0,
211,33.55714286,29.98571429,33.57142857,31.0,,31.0,32.0,,33.28571429,31.0,,31.0,32.0,
212,28.38571429,25.92857143,33.71428571,31.0,,31.0,32.0,,33.71428571,31.0,,31.0,32.0,
213,35.52857143,28.54285714,35.0,31.14285714,,31.0,32.0,,35.0,31.28571429,,31.0,32.0,
214,36.27142857,32.0,34.71428571,32.0,,31.0,32.0,,34.85714286,32.0,,31.0,32.0,
215,43.11428571,38.78571429,35.0,32.0,,31.14285714,32.0,,35.0,32.0,,31.57142857,32.0,
216,49.1,43.05714286,36.42857143,32.0,,31.85714286,32.0,,44.57142857,32.57142857,,32.0,32.0,
217,52.12857143,49.21428571,45.28571429,34.71428571,,31.85714286,32.0,,55.14285714,34.85714286,,32.0,32.0,
218,48.7,43.7,41.71428571,35.71428571,,32.0,32.0,,52.71428571,35.42857143,,32.0,32.0,
219,50.42857143,44.67142857,41.14285714,36.85714286,,32.14285714,32.0,,54.57142857,36.71428571,,32.14285714,32.0,
220,54.71428571,49.67142857,46.42857143,39.71428571,,33.57142857,32.0,,58.57142857,39.57142857,,33.71428571,32.0,
221,58.35714286,53.58571429,48.85714286,43.28571429,,37.57142857,33.85714286,,60.57142857,43.71428571,,37.42857143,34.14285714,
222,58.84285714,53.31428571,47.85714286,45.42857143,,40.71428571,37.0,,60.16666667,45.83333333,,40.5,37.0,
